DATA_MONTH	ITEM_ID	ITEM_NAME	BRAND_ID	BRAND_NAME	ITEM_PRICE	ITEM_SALES_VOLUME	ITEM_SALES_AMOUNT	CATE_NAME_LV1	CATE_NAME_LV2	CATE_NAME_LV3	CATE_NAME_LV4	CATE_NAME_LV5	ITEM_FAV_NUM	TOTAL_EVAL_NUM	ITEM_STOCK	ITEM_DELIVERY_PLACE	ITEM_PROD_PLACE	ITEM_PARAM	USER_ID	SHOP_NAME
202106	580549264268	透明袋杂粮袋小米袋瓜子袋豆制品袋粉条袋宠物粮外包装袋物流袋			790.0	47	37130.0	其他	包装	塑料包装袋	包裹袋/编织袋		2.0	8.0	9999762.0	河北石家庄		颜色分类:50*80	784675102	佳玉编织袋大全
202106	612679064065	庭院灯小区户外LED路灯防水草坪道路灯3米双头花园别墅高杆景观灯	1013828231.0	斯维因	160.0	1241	198560.0	其他	家装灯饰光源	灯具灯饰	景观庭院灯饰		1136.0	2819.0	108343.0	江苏常州	中国大陆	品牌:斯维因；型号:TYD-008；功率:21W(含)-30W(含)；风格:简约现代；产地:中国大陆；颜色分类:3米热销款 运费咨询客服,双头热销款 运费咨询客服,款式1全套 运费咨询客服,款式2全套 运费咨询客服,款式3全套 运费咨询客服,款式4全套 运费咨询客服,款式5全套 运费咨询客服,款式6全套 运费咨询客服,款式7全套 运费咨询客服,款式8全套 运费咨询客服,款式9全套 运费咨询客服,款式10全套 运费咨询客服；灯具是否带光源:带光源；电压:111V~240V（含）；灯身材质:铁；灯罩材质:亚克力；光源类型:LED；工艺:喷漆磨砂；照射面积:30㎡；质保年限:3年；是否智能操控:否；防护等级:IP65	2975393799	常州萨科照明有限公司
202106	633988398493	Yeelight纤玉智能led客厅灯吸顶灯简约现代大气超薄家用轻奢灯具	244754871.0	Yeelight	439.0	115	50485.0	其他	家装灯饰光源	灯具灯饰	吸顶灯				4991.0	广东佛山		证书编号：2019011001208489；证书状态：有效；产品名称：固定式LED灯具（吸顶式，LED模块用交流电子控制装置，Ⅰ类，IP20，ta:40℃，适宜直接安装在普通可燃材料表面）；3C规格型号：YLXD56YL 95W（176×1W/颗LED），YLXD53YL 95W（176×1W/颗L...；品牌: Yeelight；型号: 纤玉吸顶灯；风格: 简约现代；适用空间: 客厅；颜色分类: A-纤玉星轨纯白客厅灯（C2001） A1-『1室1厅』星轨纯白客厅+星轨星空450 A2-『2室1厅』星轨纯白客厅+星轨星空450+星轨纯白350 A4-『3室1厅』星轨纯白客厅+星轨星空450+星轨纯白350*2 A5-『3室1厅』星轨纯白客厅+星轨星空450*2+星轨纯白350 B-纤玉星轨星空客厅灯（C2001） B1-『1室1厅』星空星轨客厅+星空星轨450 B2『2室1厅』星轨星空客厅+星空星轨450+350 B4-『3室1厅』星空星轨客厅+星空星轨450+星轨350*2 B5-『3室1厅』星空星轨客厅+星空星轨450*2+星轨350；电压: 111V~240V（含）；灯身主材质: ABS+五金底盘；灯罩主材质: PVC；照射面积: 15㎡-30㎡；控制类型: 已连接天猫精灵；是否智能操控: 是；吸顶灯类型: 亚克力吸顶灯	2207887379806	yeelight易来专卖店
202106	36564713798	先正达 好迪施 75%百菌清蔬菜花卉早疫病叶斑病霜霉病农药杀菌剂	1324159926.0	好迪施	11.0	3150	34650.0	其他	农用物资	农药	杀菌剂		964.0	1601.0	518942.0	山东临沂		品牌:好迪施；生产企业:先正达（苏州）作物保护有限公司；净含量:100g,1000g；毒性:微毒；剂型:可湿性粉剂；农药成分:百菌清；农药产品标准证号:GB9552-1999；农药登记证号:PD20111457；农药名称:百菌清；有效成分总含量:75%；防治对象:早疫病 叶斑病 霜霉病；农药生产许可证/批准文号:XK13-003-00852	1085303077	飞翔农资
202106	619789575693	松下男士电动剃毛器体毛修剪器腿腋毛私处修剪阴毛男女剃毛刀刮毛	81147.0	Panasonic/松下	499.0	489	244011.0	其他	美容美体仪器	美体塑身	女士脱毛/剃毛器		66.0	16.0	136.0	上海		品牌:Panasonic/松下；松下脱毛/剃毛器型号:ER-WGK8A；功能:剃毛单功能；售后服务:全国联保；工作方式:自动/手动；电源方式:充电式；颜色分类:黑色；除毛部位:全身；生产企业:松下万宝美健生活电器(广州)有限公司；清洗方式:全身水洗	3837720604	松下博源天健专卖店
202106	523188768441	中式吸顶灯复古中国风卧室客厅灯餐厅书房羊皮仿古火锅店木艺灯具		屹鸿	186.0	249	46314.0	其他	家装灯饰光源	灯具灯饰	吸顶灯				9914.0		中国大陆	CCC证书编号: 2020181001019081；品牌: 屹鸿；型号: 1028；功率: 41W(含)-50W(含)；风格: 现代中式；产地: 中国大陆；适用空间: 客厅；颜色分类: 黄皮方形45cm单色 黄皮方形45cm无极调光 白皮方形45cm单色 白皮方形45cm无极调光 黄皮方形55cm单色 黄皮方形55cm无极调光 白皮方形55cm单色 白皮方形55cm无极调光 黄皮方形65cm单色 黄皮方形65cm无极调光 白皮方形65cm单色 白皮方形65cm无极调光 黄皮长款100*70cm单色 黄皮长款100*70cm无极调光 白皮长款100*70cm单色 白皮长款100*70cm无极调光 黄皮长款120*80cm单色 黄皮长120*80cm无极调光 白皮长款120*80cm单色 白皮长120*80cm无极调光；灯具是否带光源: 带光源；毛重: 10；电压: 111V~240V（含）；灯身主材质: 木；灯罩主材质: PVC；光源类型: LED；光源个数: 2个 4个 6个；工艺: 雕刻；照射面积: 11.5㎡-30㎡；控制类型: 非智能控制；灯罩形状: 长方形；包装体积: 0.02；灯罩辅材质: PVC；质保年限: 5年；灯身辅材质: 木；智能类型: 其他；是否智能操控: 否；吸顶灯类型: 羊皮吸顶灯	2154874837	欧鸿中式灯
202106	624014219212	斗胆灯双头led射灯店铺商用格栅灯玄关过道嵌入式背景墙cob聚光灯	131076186.0	帆朗	16.8	3319	55759.2	其他	家装灯饰光源	灯具灯饰	射灯		444.0	431.0	64805.0	广东中山	中国大陆	品牌:帆朗；型号:FLTDLEDC5W；材质:铁；功率:31W(含)-40W(含)；产地:中国大陆；安装方式:吸顶嵌入式；适用空间:客厅,餐厅,书房,其他/other；颜色分类:COB豪华高亮【单头7W白光】,COB豪华高亮【单头7W暖光】,COB豪华高亮【单头10W白光】,COB豪华高亮【单头10W暖光】,COB豪华高亮【单头15W白光】,COB豪华高亮【单头15W暖光】,COB豪华高亮【单头20W白光】,COB豪华高亮【单头20W暖光】,COB豪华高亮【双头14W白光】,COB豪华高亮【双头14W暖光】,COB豪华高亮【双头20W白光】,COB豪华高亮【双头20W暖光】,COB豪华高亮【双头30W白光】,COB豪华高亮【双头30W暖光】,COB豪华高亮【双头40W白光】,COB豪华高亮【双头40W暖光】,需要黑壳联系客服或留言；灯具是否带光源:带光源；电压:111V~240V（含）；光源类型:LED；质保年限:3年；是否智能操控:否	407800103	帆朗照明直销店
202106	20044570058	微信会员の链接			1.0	44238	44238.0	其他	其他	邮费									336460772	陆家的大佳佳
202106	25711208575	进口爱卡螨联苯肼酯植物月季草莓家用红蜘蛛茶黄螨农药杀螨剂包邮	198694399.0	爱卡螨	4.8	12915	61992.0	其他	农用物资	农药	杀虫剂		9838.0	15832.0	26706099.0	山东临沂		品牌:爱卡螨；生产企业:麦得梅农业解决方案有限公司；净含量:5ml,100ml；毒性:低毒；剂型:悬浮剂；农药成分:联苯肼酯；农药产品标准证号:Q/DFG9-2014；农药登记证号:PD20096837；农药名称:联苯肼酯；有效成分总含量:43%；防治对象:茶黄螨 二斑叶螨 红蜘蛛；农药生产许可证/批准文号:HNP12038-B0776	1085303077	飞翔农资
202106	625140712435	快递袋加厚快递打包袋白色快递包装袋大号黑灰快递袋子打包防水袋	43381570.0	竹篮子	2.3	24487	56320.1	其他	包装	物流包装	快递专用包装袋							品牌: 竹篮子；颜色分类: 灰17*30（50只体验装） 灰17*32(100只) 灰20*30(100只) 灰20*35(100只) 灰20*42(100只) 灰20*45(100只) 灰25*35(100只) 灰25*40(100只) 灰26*42(100只) 灰28*40(100只) 灰28*42普(100只) 灰28*42厚(100只) 灰28*42特(100只) 灰28*48(100只) 灰30*40(100只) 灰30*45(100只) 灰32*45(100只) 灰32*48(100只) 灰35*40(100只) 灰35*45(100只) 灰35*52(100只) 灰38*48(100只) 灰38*52普(100只) 灰38*52厚(100只) 灰38*52特(100只) 灰40*45(100只) 灰40*55(100只) 灰40*60(100只) 灰40*65(100只) 灰42*52(100只) 灰45*55(100只) 灰45*60(100只) 灰45*65(100只) 灰45*70(100只) 灰45*80(100只) 灰50*55(100只) 灰50*60(100只) 灰50*65(100只) 灰50*70(100只) 灰50*75(100只) 灰50*80(100只) 灰50*100(100只) 灰55*60(100只) 灰55*65(100只) 灰55*70(100只) 灰55*75(100只) 灰60*60(100只) 灰60*70(100只) 灰60*80(100只) 灰60*85(100只) 灰65*85(100只) 灰70*90(100只) 灰70*100(100只) 灰80*100(100只) 灰15*25（50只体验装） 白半新17*30(100只) 白半新20*30(100只) 白半新20*35(100只) 白半新25*35(100只) 白半新26*42(100只) 白半新28*42(100只) 白半新30*40(100只) 白半新32*45(100只) 白半新32*48(100只) 白半新35*45(100只) 白半新35*52(100只) 白半新38*48(100只) 白半新38*52(100只) 白半新40*55(100只) 白半新40*60(100只) 白半新40*65(100只) 白半新42*52(100只) 白半新45*55(100只) 白半新45*60(100只) 白半新45*65(100只) 白半新50*60(100只) 白半新50*65(100只) 白半新50*70(100只) 白半新50*75(100只) 白半新50*80(100只) 白半新55*70(100只) 白半新55*75(100只) 白半新60*70(100只) 白半新60*80(100只) 绿半新17*30(100只) 绿半新20*30(100只) 绿半新20*35(100只) 绿半新25*35(100只) 绿半新26*42(100只) 绿半新28*42(100只) 绿半新30*40(100只) 绿半新32*45(100只) 绿半新35*40(100只) 绿半新35*45(100只) 绿半新32*48(100只) 绿半新38*48(100只) 绿半新35*52(100只) 绿半新38*52(100只) 绿半新40*55(100只) 绿半新40*60(100只) 绿半新40*65(100只) 绿半新42*52(100只) 绿半新45*55(100只) 绿半新45*60(100只) 绿半新45*65(100只) 绿半新50*60(100只) 绿半新50*65(100只) 绿半新50*70(100只) 绿半新60*70(100只) 白全新17*30(100只) 白全新20*30(100只) 白全新20*35(100只) 白全新25*35(100只) 白全新26*42(100只) 白全新28*42(100只) 白全新30*40(100只) 白全新32*45(100只) 白全新32*48(100只) 白全新35*45(100只) 白全新35*52(100只) 白全新38*48(100只) 白全新38*52(100只) 白全新40*55(100只) 白全新40*60(100只) 白全新40*65(100只) 白全新42*52(100只) 白全新45*55(100只) 白全新45*60(100只) 白全新45*65(100只) 白全新50*60(100只) 白全新50*65(100只) 白全新50*70(100只) 白全新50*75(100只) 白全新55*70(100只) 白全新55*75(100只) 白全新60*70(100只) 白全新60*80(100只) 粉全新17*30(100只) 粉全新20*30(100只	3937219703	天天特卖工厂店
202106	642331960981	Apple/苹果 AirTag 四件装	30111.0	Apple/苹果	779.0	136	105944.0	其他	智能设备	运动跟踪器									1917047079	applestore官方旗舰店
202106	632861533432	邮费补差价			1.0	428547	428547.0	其他	其他	邮费									65832809	蒙面IT侠
202106	643625779757	电动修眉刀女士自动安全型女剃刮眉毛腋毛脱毛剃毛仪美容修剪神器	1912796798.0	OREADEX	29.9	856	25594.4	其他	美容美体仪器	美容/美体辅助工具	美容修剪器							品牌: OREADEX；型号: 3；颜色分类: 黑色【标配版】 黑色【升级款替换刀头+替换电池】；是否电动: 是；生产企业: 深圳欧德士科技有限公司	2201049889319	oreadex旗舰店
202106	602747212175	【苏宁官方正品】小天才电话手表Q2学生防水儿童手表电话智能定位4G视频通话小学初高中生男女孩电话手表	9033859.0	小天才	798.0	444	354312.0	其他	智能设备	智能儿童手表			6476.0	1093.0	64.0	北京		品牌:小天才；型号:Q2；表带材质:硅胶；颜色:Q2天镜蓝+尤克里里 Q2暮光粉+尤克里里；充电模式:USB充电；套餐类型:套餐一；表壳材质:塑料；生产企业:广东小天才科技有限公司；摄像头类型:单摄像头；入网许可证号:00-B652-198039；防水性能:Ipx8；数据传输方式:Wi-Fi连接；屏幕类型:AMOLED；处理器品牌:其他；重量:53；上市时间:2019年11月；屏幕尺寸:1.3；摄像头像素:200万像素；内存容量(ROM):512MB；电池容量:730mAh；表盘形状:其他；写卡方式:nano-sim；保修期:24个月；网络制式:TD_LTE/FDD_LTE(移动/联通4G)；3C证书编号:2019011606177071；定位方式:WIFI	2616970884	苏宁易购官方旗舰店
202106	533115767215	卧室床头灯欧式复古典创意北欧奢华美式装饰书房客厅艺术装饰台灯	636680822.0	罗比澳	129.0	367	47343.0	其他	家装灯饰光源	灯具灯饰	台灯	装饰台灯	17720.0	3036.0	49921.0	广东中山		品牌:罗比澳；型号:TL6622；功率:31W(含)-40W(含)；风格:欧式；适用空间:客厅 书房 卧室 其他/other；颜色分类:A 款 华丽贵族 高55cm宽36cm B 款 豪门奢华 高55cm宽36cm C 款 贵族奢华 高55cm宽36cm D款 豪门盛宴 高55cm宽36cm E款 中号 高52cm宽32cm E款 大号 高61cm宽34cm F款 中号 高52cm宽32cm F款 大号 高61cm宽34cm G款 中号 高52cm宽32cm G款 大 号 高61cm宽34cm H款 中号 高52cm宽32cm H款 大号 高68cm宽40cm J款 中号 高52cm宽32cm J款 大号 高61cm宽34cm K款 中号 高52cm宽32cm K款 大号 高61cm宽34cm G款 加大号 高74cm宽46cm E款 加大号 高74cm宽46cm F款 加大号 高74cm宽46cm J款 加大号 高74cm宽46cm K款 加大号 高74cm宽46cm；灯具是否带光源:不带光源；开关类型:按钮开关 调光开关 遥控开关；电压:111V~240V（含）；灯身材质:树脂；灯罩材质:布；光源类型:白炽灯 LED 其他/other 节能灯；工艺:雕刻；质保年限:3年；是否智能操控:是	2109015126	罗比澳家居专营店
202106	618019765384	新品 轻奢水晶台灯美式温馨卧室床头灯现代简约创意客厅装饰台灯	20799345.0	DINAH/帝拿	950.0	76	72200.0	其他	家装灯饰光源	灯具灯饰	台灯	装饰台灯	372.0	36.0	1636.0	广东中山		品牌:DINAH/帝拿；型号:货号:T3006；风格:美式简约；颜色分类:T3006/1小号 全铜水晶台灯 T3006/1大号 全铜水晶台灯 水晶台灯*2支（小号） 水晶台灯*2支（大号） 水晶台灯（大号+小号*2支）；开关类型:按钮开关；电压:111V~240V（含）；是否智能操控:否	1607056589	dinah旗舰店
202106	523039880888	日本代购/补差价1元专拍			1.0	33920	33920.0	其他	其他	邮费									786701220	雪天海外购
202106	637646144371	建筑工地塔吊喷淋降尘系统高空塔机喷淋机喷雾机喷水洒水降温设备		比西特	3700.0	244	902800.0	其他	机械设备	环境污染防治设备	大气污染防治设备						中国大陆	型号: BCT110120；品牌: 比西特；产地: 中国大陆；颜色分类: 40米标准款铝电机5.5KW 50米标准款铝电机5.5KW 60米标准款铝电机5.5KW 80米标准款铝电机7.5KW 100米标准款铝电机7.5KW 120米标准款铝电机7.5KW 塔吊喷淋 40米升级款铜电机5.5KW 50米升级款铜电机5.5KW 60米升级款铜电机5.5KW 80米升级款铜电机5.5KW 100米升级款铜电机7.5KW 120米升级款铜电机7.5KW 150米升级款铜电机11KW 30米标准款铝电机5.5KW	1086712527	普会工厂店
202106	643707534056	全铜客厅云石壁灯新中式走廊过道灯中国风全铜书房卧室床头灯具		云奕	1000.0	26	26000.0	其他	家装灯饰光源	灯具灯饰	壁灯						中国大陆	CCC证书编号: 2020181001018132；品牌: 云奕；型号: 526；功率: 21W(含)-30W(含)；风格: 现代中式；产地: 中国大陆；适用空间: 客厅 餐厅 厨房 书房 卧室 卫生间 其他/other；颜色分类: 929-60A宽18*高60*墙距11cm 929-60B宽18*高60*墙距11cm 929-60C宽18*高60*墙距11cm 929-60D宽18*高60*墙距11cm 929-60E宽18*高60*墙距11cm 可接受尺寸定制；电压: 111V~240V（含）；灯身主材质: 玻璃；灯罩主材质: 玻璃；光源类型: LED；工艺: 雕刻；控制类型: 非智能控制；灯罩辅材质: 玻璃；质保年限: 3年；灯身辅材质: 铜；智能类型: 不支持智能；是否智能操控: 否	2082420502	云奕灯饰
202106	529049202156	聚玩 运费 补差 批发 团购 专拍链接			1.0	200390	200390.0	其他	其他	邮费									1730014621	聚玩天下ALLPLAY
202106	623686713524	防水白色编织袋搬家打包袋加厚大米面粉袋子防潮蛇皮袋子包邮定制		隆昌	22.9	1163	26632.7	其他	包装	塑料包装袋	包裹袋/编织袋				1251490.0			品牌: 隆昌；材质: 其他；容量: 100L及以上；颜色分类: 30*45尺寸（100条） 35*55尺寸（100条） 40*62尺寸（100条） 45*77尺寸（100条） 50*80尺寸（100条） 50*90尺寸（100条） 55*97尺寸（100条） 55*97尺寸（50条） 60*102尺寸（100条） 60*102尺寸（50条） 65*110尺寸（100条） 65*110尺寸（50条） 75*113尺寸（100条） 75*113尺寸（50条） 80*123尺寸（100条） 80*123尺寸（50条） 90*132尺寸（100条） 90*132尺寸（50条） 100*153尺寸（100条） 100*153尺寸（50条）；拉链头材质: 塑料；产品尺寸: 30-100cm宽；产品质量: 标准/中厚/加厚/覆膜；产品颜色: 亮白；产品材质: 全新pp料/聚丙烯	2208005280145	隆昌塑业编织袋蛇皮袋
202106	643822621485	不锈钢金属假山艺术屏风隔断镂空激光铝雕高端酒店别墅背景墙装饰		耀诚	298.0	108	32184.0	其他	金属材料及制品	不锈钢	不锈钢制品					广东佛山	中国大陆	型号: 201/304；品牌: 耀诚；产地: 中国大陆；颜色分类: 黄钛金 玫瑰金 香槟金 黑钛金 古铜；生产企业: 金属制品；计价单位: 件；产品名称: 不锈钢屏风隔断	523323644	佛山不锈钢制品加工厂
202106	626188433612	【现货速发】荣耀手表GS Pro25天续航麒麟A1芯103种运动模式14项军规智能语音50米防水心率睡眠	590022244.0	honor/荣耀	1399.0	53	74147.0	其他	智能设备	智能手表								品牌: honor/荣耀；型号: 荣耀智能手表Kanon；表系列: 极地白官方标配 潮汐蓝官方标配 秘境星空官方标配 极地白套餐一 潮汐蓝套餐一 秘境星空套餐一 碳石黑官方标配 碳石黑套餐一	2616970884	苏宁易购官方旗舰店
202106	641020637903	问卷调查代填填写数据收集问卷帮填问卷制作设计问卷星数据分析			10.0	10267	102670.0	其他	商务/设计服务	设计服务	服饰设计							产品名称: 服饰设计产品；产品: 产品1	3859247158	神话分析小店
202106	634575680423	新中式壁灯客厅背景墙灯卧室床头灯禅意走廊过道现代全铜轻奢灯具		娇七	370.0	142	52540.0	其他	家装灯饰光源	灯具灯饰	壁灯				14721.0		中国大陆	CCC证书编号: 2020011001344755；品牌: 娇七；型号: JQB097-1W；功率: 51W(含)-60W(含)；风格: 现代中式；产地: 中国大陆；颜色分类: JQB042-1W 096款_120*63cm(三色变光) 095款_120*60cm(三色变光) 097款_120*50cm(三色变光) JQ-049-金碧辉煌 JQB057-荷韵 JQB055-锦绣山河 JQB056-蟠龙松 JQ-052-荷群 JQ-050-银杏 JQ-051-菩提叶 JQB043-3头 JQB043-4头 JQB043-5头 JQB043-6头；灯具是否带光源: 带光源；电压: 111V~240V（含）；灯身主材质: 铁；灯罩主材质: 铝；光源类型: LED；工艺: 喷漆磨砂；照射面积: 10㎡-15㎡；控制类型: 其他；灯罩辅材质: 有机玻璃；质保年限: 3年；灯身辅材质: 铁；智能类型: 不支持智能；是否智能操控: 否	2497571622	娇七奥阁尔企业店
202106	583001422846	【运费】【订金】 专用补费/定金连接 补多少元拍多少件			1.0	241022	241022.0	其他	其他	其它									84221961	尚品家园精品店
202106	608559701239	情趣灯调情小夜灯情侣卧室气氛浪漫梦幻室内夫妻调情变色氛围球灯	1375197434.0	哲彩	39.0	1726	67314.0	其他	家装灯饰光源	灯具灯饰	小夜灯		5558.0	933.0	1392.0	广东东莞		品牌:哲彩；型号:XC-1803；功率:5W及以下；颜色分类:【限时特价】充电款蛋形14*19cm16种颜色遥控控制【原价79元】 【限时特价】充电款圆球12cm16种颜色遥控控制【私密发货】 充电款月球15cm16种颜色遥控控制【私密发货】 插电款月球18cm16种颜色遥控控制【私密发货】 充电款圆球15cm16种颜色遥控控制【私密发货】 充电款圆球20cm16种颜色遥控控制【私密发货】 插电款圆球20cm16种颜色遥控控制【私密发货】 充电款圆球25cm16种颜色遥控控制【私密发货】 【新款】插电款玫瑰花16种颜色遥控控制【私密发货】 插电款歪头水滴16种颜色遥控控制【私密发货】 插电款尖头桃子16种颜色遥控控制【私密发货】；灯具是否带光源:带光源；电压:100V-240V；光源类型:LED；是否光控:否；质保年限:3年；是否智能操控:是	4106926922	哲彩旗舰店
202106	638932923156	OtterBox Lumen 保护壳 (适用于 iPhone 12 / 12 Pro)			290.0	118	34220.0	其他	智能设备	智能家庭	家居系统套装								1917047079	applestore官方旗舰店
202106	644866909317	珐琅彩新中式壁灯全铜客厅电视背景墙卧室床头过道楼梯别墅墙壁灯		萤桥光谷	558.0	144	80352.0	其他	家装灯饰光源	灯具灯饰	壁灯						中国大陆	CCC证书编号: 2019011001237843；品牌: 萤桥光谷；型号: ZY壁灯合集；功率: 21W(含)-30W(含)；风格: 现代中式；产地: 中国大陆；适用空间: 客厅 餐厅 书房 卧室 其他/other；颜色分类: 八窗玲珑-黑擦金-黑色 八窗玲珑-铜本色-金色 芙蓉并蒂-黑擦金-黑色 芙蓉并蒂-铜本色-金色 江山如画-黑擦金-黑色 江山如画-铜本色-金色 亭亭玉立-黑擦金-黑色 亭亭玉立-铜本色-金色 空谷幽兰-黑擦金-黑色 空谷幽兰-铜本色-金色 瑞彩祥云-黑擦金-黑色 瑞彩祥云-铜本色-金色 君子之花-黑擦金-黑色 君子之花-铜本色-金色 和合如意-黑擦金-黑色 和合如意-铜本色-金色 满堂福禄-黑擦金-黑色 满堂福禄-铜本色-金色 联系客服有优惠 尺寸定制联系客服 智能款联系客服；灯具是否带光源: 带光源；电压: 111V~240V（含）；灯身主材质: 铜；灯罩主材质: 玻璃；光源类型: 节能灯 LED；光源个数: 1个；工艺: 锻打；照射面积: 10㎡-15㎡；控制类型: 其他；灯罩辅材质: 玻璃；质保年限: 5年；灯身辅材质: 铜；智能类型: 不支持智能；是否智能操控: 否	1021687805	璃明灯饰
202106	600155147905	旭众饵块机全自动糍粑机商用糯米粑粑机洱饵块粑机年糕机		旭众	1500.0	19	28500.0	其他	清洗/食品/商业设备	食品加工设备	米面加工设备	年糕机			1091.0			型号: XZ-5000A；品牌: 旭众；颜色分类: 设备诚意定金 XZ-5000A糍粑饵块机 XZ-6000A糍粑饵块机 设备定货金	3402056506	旭众机械官方店
202106	638942243344	新款小型四驱柴油矮棚装载机铲车地下室牛棚养殖场抓草专用矮脚虎		朋宇重工	5000.0	6	30000.0	其他	机械设备	工程机械/建筑机械	装载机							型号: PY918/928/938/948型号齐全，支持定制；品牌: 朋宇重工；颜色分类: PY928 PY938 PY948 矮棚款PY918 矮棚款PY928 矮棚款PY930 厂家直销，型号齐全 支持定制 联系18563838631优惠力度大 工具箱	3531474732	山东莱州沙河工业园
202106	559872047614	新品欧式简约双头广场户外灯防水别墅庭院灯防锈超亮公园广场灯头		洋瑞	133.0	216	28728.0	其他	家装灯饰光源	灯具灯饰	景观庭院灯饰				5673.0		其他海外地区	品牌: 洋瑞；型号: 3432；功率: 16W(含)-20W(含)；风格: 欧式；产地: 其他海外地区；颜色分类: 定制加工 2.1米双头黑色古铜 2.1米三头黑色 2.1米三头古铜 2.3米双头黑色 2.3米双头古铜 2.3米三头黑色 2.3米三头古铜 2.6米双头黑色 2.6米双头古铜 2.6米三头黑色 2.6米三头古铜 2.9米双头黑色 2.9米双头古铜 2.9米三头黑色 2.9米三头古铜 3.2米双头黑色 3.2米双头古铜 3.2米三头黑色 3.2米三头古铜 3.5米双头黑色 3.5米双头古铜 3.5米三头黑色 3.5米三头古铜；灯具是否带光源: 不带光源；电压: 111V~240V（含）；灯身材质: 铝；灯罩材质: 玻璃；光源类型: 白炽灯 LED；照射面积: 10㎡-15㎡；控制类型: 非智能控制；质保年限: 2年；是否智能操控: 否；防护等级: IP65	3418386823	新时代科技照明
202106	636591526150	解放蓝牌led广告车宣传车 小型柴油户外视频展示车流动舞台演出车		解放	12750.0	2	25500.0	其他	搬运/仓储/物流设备	专用车辆	LED广告宣传车						中国大陆	型号: 虎V；品牌: 解放；产地: 中国大陆；颜色分类: 广告车宣传车 宣传车天窗 宣传车航空插头	2216148761	程力专用汽车直销总店
202106	581783453262	展厅展馆设计3d效果图 企业文化墙展示 党建展厅 科技展厅效果图			20.0	2010	40200.0	其他	商务/设计服务	设计服务	2D/3D绘图		1232.0	512.0	13426.0	浙江杭州		产品:产品1	2697110435	威鹏设计
202106	579192647644	黑色手提垃圾袋加厚家用黑色塑料袋海鲜海水产品购物打包袋提手袋	1347951769.0	MINING EASY/采易	19.9	2503	49809.7	其他	包装	礼品包装	礼品袋/塑料袋		5680.0	5101.0	142589.0	安徽合肥		品牌:MINING EASY/采易；颜色分类:约1.1KG 特厚水产用25*40cm【4扎200只】 约1KG 特厚水产用28*45cm【3扎150只】 约1KG 特厚水产用30*48cm【2扎100只】 约1KG 普通厚33*52cm【7扎350只】 约1KG 普通厚36*55cm【6扎300只】 约1KG 加厚30*48cm【5扎250只】 约1KG 加厚32*52cm【4扎200只】 约1.1KG 加厚35*55cm【4扎200只】 约1KG 加厚40*60cm【3扎150只】 约1.2KG 加厚48*75cm【2扎100只】	4013281404	miningeasy采易安徽专卖店
202106	596455082068	led吸顶灯新款莲花灯浪漫大气客厅灯简约现代圆形卧室灯吊灯2021		other/其他	148.0	236	34928.0	其他	家装灯饰光源	灯具灯饰	吸顶灯				8966.0		中国大陆	CCC证书编号: 2017011001035378；品牌: other/其他；型号: st589；功率: 81W(含)-100W(不含)；风格: 简约现代；产地: 中国大陆；适用空间: 客厅；颜色分类: 豪华三层白色50CM白光36w 豪华三层白色50CM三色36w 豪华三层白色50CM无极36w 豪华三层白色60CM白光48W 豪华三层白色60CM三色48w 豪华三层白色60CM无极48w 豪华三层白色80CM白光72W 豪华三层白色80CM三色72w 豪华三层白色80CM无极72w 豪华三层白色100CM白光96w 豪华三层白色100CM三色96w 豪华三层白色100CM无极96w 豪华三层白色120CM白光122w 豪华三层白色120CM三色122w 豪华三层白色120CM无极122w 豪华三层白色150CM白光140w 豪华三层白色150CM三色140w 豪华三层白色150CM无极140w；灯具是否带光源: 带光源；电压: 111V~240V（含）；灯身主材质: ABS+五金底盘；灯罩主材质: PVC；光源类型: 节能灯 LED；光源个数: 1个 2个 3个 4个 5个 6个 7个 8个 9个 10个 10个(含)-15个(不含) 15个(含)-20个(不含) 20个及以上；工艺: 镂空雕花；照射面积: 11.5㎡-30㎡；控制类型: 智能开关控制 其他；灯罩形状: 长方形；灯罩辅材质: PMMA高透光率灯罩；质保年限: 3年；灯身辅材质: ABS+五金底盘；智能类型: 不支持智能；是否智能操控: 否；吸顶灯类型: 铁艺吸顶灯	2980071114	爱尚佳灯饰
